时间,微秒,主机号,站号,方向,强度,回击,存盘时间,ID,ID_TDFV20,FLAG
2020-06-15 00:06:49.000,8679098,93,6,55.7,-36.2,1,2020-06-15 00:06:50.080,714794457,NULL,38
2020-06-15 00:06:49.000,9445263,71,106,48.0,-24.3,200,2020-06-15 00:07:16.553,714793213,259868809,0
2020-06-15 00:06:49.000,9879381,93,6,54.2,-34.5,1,2020-06-15 00:06:50.237,714794466,NULL,38
2020-06-15 00:06:50.000,273592,85,104,283.0,-26.2,200,2020-06-15 00:07:17.553,714793253,259868823,0
2020-06-15 00:06:50.000,275677,85,103,253.0,-22.6,200,2020-06-15 00:07:17.430,714793245,259868818,0
2020-06-15 00:06:50.000,277046,81,119,233.0,-21.2,200,2020-06-15 00:07:17.413,714793244,259868817,0
2020-06-15 00:06:50.000,1088578,93,6,55.0,-35.2,1,2020-06-15 00:06:50.283,714794468,NULL,38
2020-06-15 00:06:50.000,1264722,85,104,286.0,-30.9,200,2020-06-15 00:07:17.587,714793255,259868824,0
2020-06-15 00:06:50.000,1266814,85,103,253.0,-25.9,200,2020-06-15 00:07:17.490,714793250,259868821,0
2020-06-15 00:06:50.000,1268192,81,119,233.0,-21.7,200,2020-06-15 00:07:17.460,714793247,259868819,0
2020-06-15 00:06:50.000,1619474,75,109,182.0,-104.0,200,2020-06-15 00:06:06.180,714793358,NULL,40
2020-06-15 00:06:50.000,1621861,75,131,58.0,-47.2,200,2020-06-15 00:06:06.053,714793342,NULL,40
2020-06-15 00:06:50.000,1623699,94,14,165.5,-27.4,1,2020-06-15 00:06:18.793,714793272,NULL,38
2020-06-15 00:06:50.000,1634208,93,3,208.2,-16.7,1,2020-06-15 00:06:19.630,714793300,NULL,38
